;category_name;content;title;url
0;guney_amerika;Orta Amerika ülkesi Honduras'ta balıkçı teknesi battı, 26 kişi öldü.;Honduras'ta balıkçı teknesi battı: 26 ölü;https://tr.sputniknews.com//guney_amerika/201907041039555508-hondurasta-balikci-teknesi-batti-26-olu/
1;guney_amerika;Kolombiya’da, tutukluluk ve gözaltı sürecinin ardından meclisteki sandalyesine kavuşan ve birkaç gündür haber alınamayan eski Kolombiya Devrimci Silahlı Güçlerinin (FARC) sembol ismi Jesus Santrich’in Venezüella’ya kaçtığı iddia edildi.;FARC lideri Santrich'in Venezüella'ya kaçtığı iddia edildi;https://tr.sputniknews.com//guney_amerika/201907041039555303-farc-lideri-santrichin-venezuellaya-kactigi-iddia-edildi/
2;guney_amerika;Venezüella Dışişleri Bakanı Jorge Arreaza, ABD’nin uyguladığı yaptırımlar yüzünden ülke içinde tedavisi imkansız hale gelen hastaları Küba ve Türkiye’nin tedavi etmeyi kabul ettiğini bildirdi.;Küba ve Türkiye, Venezüella hastalarını kabul edecek;https://tr.sputniknews.com//guney_amerika/201907041039555060-kuba-ve-turkiye-venezuella-hastalarini-kabul-edecek/
3;guney_amerika;Meksika'da polisler, ülkede suçla mücadelede etkinlik için kurulan Ulusal Muhafız Teşkilatına federal emniyet güçlerinden personel aktarılması planını protesto etti.;Meksika'da polislerden Ulusal Muhafız Teşkilatına geçiş planı protestosu;https://tr.sputniknews.com//guney_amerika/201907031039553958-meksikada-polislerden-ulusal-muhafiz-teskilatina-gecis-plani-protestosu/
4;guney_amerika;Bolivya Devlet Başkanı Evo Morales, ülkesinin Rus askeri teçhizatları ile ilgilendiğini, ABD yapımı T-33 eğitim uçaklarını Rusya’dan muadilleri ile değiştirebileceklerini ifade etti.;Bolivya lideri: Rus askeri teçhizatları ile ilgileniyoruz;https://tr.sputniknews.com//guney_amerika/201907031039552183-bolivya-lideri-rus-askeri-techizatlari-ile-ilgileniyoruz/
5;guney_amerika;Bolivya Devlet Başkanı Evo Morales, Venezüella'ya olası bir askeri istilanın Güney Amerika’da desteği olmayacağını, durumun diyalog ile çözülmesi gerektiğini belirtti.;Bolivya lideri Morales: Venezüella’ya yönelik olası bir askeri istilanın Güney Amerika’da desteği olmaz;https://tr.sputniknews.com//guney_amerika/201907031039550649-bolivya-lideri-morales-venezuellaya-olasi-bir-askeri-istilanin-guney-amerikada-destegi-olmaz/
6;guney_amerika;Perulu oyuncu Stephanie Cayo, ülkesinin takımını 2019 Copa América finaline taşıyacak futbolcuyu, izin verildiği takdirde, öpeceğini açıkladı.;Perulu oyuncu Cayo’dan, milli takımı finale çıkaracak futbolcuya öpücük sözü;https://tr.sputniknews.com//spor/201907031039550162-perulu-oyuncu-cayodan-milli-takimi-finale-cikaracak-futbolcuya-opucuk-sozu/
7;guney_amerika;Trump yönetimiyle ABD'ye ulaşmaya çalışan göçmenleri durdurma anlaşması yapan Meksika'dan yürek parçalayan bir video geldi. Yüzlerce göçmenin tutulduğu, isyanların çıktığı bir kamptaki anne, çitin altından ağlayarak çocuklarının ölmekte olduğunu haykırdı.;ABD'ye geçmemeleri için Meksika'da tıkıldıkları kamptan bir annenin feryadı: Çocuklarım ölüyor, ne olur yardım edin;https://tr.sputniknews.com//guney_amerika/201907021039542173-abdye-gecmemeleri-icin-meksikada-tikildiklari-kamptan-bir-annenin-feryadi/
8;guney_amerika;"El Salvador'un Devlet Başkanı Nayip Bukele, yeni hayat arayışıyla ABD'ye yasa dışı yollardan geçmeye çalışırken Meksika sınırındaki Rio Bravo Nehri'nde hayatını kaybeden El Salvadorlu Oscar Alberto Martinez Ramirez ve 23 aylık kızı Valeria'nın ölümü için ""Bu bizim hatamız"" dedi ve asıl sorumlunun ülkesi olduğunu söyledi. ";El Salvador Devlet Başkanı Bukele: Baba-kızın sınırdaki ölümü bizim hatamız;https://tr.sputniknews.com//guney_amerika/201907021039537639-el-salvador-devlet-baskani-bukele-baba-kizin-sinirdaki-olumu-bizim-hatamiz/
9;guney_amerika;Kolombiya milli takımı oyucularından William Tesillo, maçta kullandığı penaltıyı kaçırmasının ardından sosyal medya üzerinden ölümle tehdit edildiğini açıkladı.;Kolombiyalı futbolcu, penaltıyı kaçırınca ölümle tehdit edildi;https://tr.sputniknews.com//guney_amerika/201907021039536442-kolombiyali-futbolcu-penaltiyi-kacirinca-tehdit-edildi/
